,Source Name,,,Timestamp,kW Value,,kVAr Value,kVA Value,Demand,
,East_Tower.PA_G1,,,7/2/2019 9:45:00 AM,1271.35,,234.8,1293.22,318.345,
,East_Tower.PA_G1,,,7/2/2019 10:00:00 AM,1281.29,,242.42,1303.88,319.08,
,East_Tower.PA_G1,,,7/2/2019 10:15:00 AM,643.35,,52.79,654.52,240.58,
,East_Tower.PA_G1,,,7/2/2019 10:30:00 AM,1282.16,,239.89,1304.46,240.68875,
,East_Tower.PA_G1,,,7/2/2019 10:45:00 AM,1265.88,,236.16,1287.07,318.505,
,East_Tower.PA_G1,,,7/2/2019 11:00:00 AM,1248.44,,226.17,1268.83,314.29,
,East_Tower.PA_G1,,,7/2/2019 11:15:00 AM,654.65,,66.05,664.95,237.88625,
,East_Tower.PA_G1,,,7/2/2019 11:30:00 AM,1208.89,,210.07,1226.67,232.9425,
,East_Tower.PA_G1,,,7/2/2019 11:45:00 AM,1206.37,,208.39,1224.25,301.9075,
,East_Tower.PA_G1,,,7/2/2019 12:00:00 PM,1205.61,,208.81,1223.49,301.4975,
,East_Tower.PA_G1,,,7/2/2019 12:15:00 PM,551.97,,60.9,563.41,219.6975,
,East_Tower.PA_G1,,,7/2/2019 12:30:00 PM,1177.79,,240.71,1202.05,216.22,
,East_Tower.PA_G1,,,7/2/2019 12:45:00 PM,1167.94,,238.43,1191.97,293.21625,
,East_Tower.PA_G1,,,7/2/2019 1:00:00 PM,1165.21,,236.89,1189.07,291.64375,
,East_Tower.PA_G1,,,7/2/2019 1:15:00 PM,551.79,,72.6,562.98,214.625,
,East_Tower.PA_G1,,,7/2/2019 1:30:00 PM,1156.63,,234.43,1179.93,213.5525,
,East_Tower.PA_G1,,,7/2/2019 1:45:00 PM,1128.75,,223.55,1150.55,285.6725,
,East_Tower.PA_G1,,,7/2/2019 2:00:00 PM,1134.07,,223.51,1155.88,282.8525,
,East_Tower.PA_G1,,,7/2/2019 2:15:00 PM,545.82,,74.67,556.22,209.98625,
,East_Tower.PA_G1,,,7/2/2019 2:30:00 PM,1113.53,,216.38,1134.43,207.41875,
,East_Tower.PA_G1,,,7/2/2019 2:45:00 PM,1120.08,,218.58,1141.18,279.20125,
,East_Tower.PA_G1,,,7/2/2019 3:00:00 PM,1119.99,,218.59,1141.19,280.00875,
,East_Tower.PA_G1,,,7/2/2019 3:15:00 PM,568.11,,86.64,579.29,211.0125,
,East_Tower.PA_G1,,,7/2/2019 3:30:00 PM,1146.03,,230.1,1169.02,214.2675,
,East_Tower.PA_G1,,,7/2/2019 3:45:00 PM,1160.37,,235.19,1183.95,288.3,
,East_Tower.PA_G1,,,7/2/2019 4:00:00 PM,1148.93,,232.4,1172.21,288.6625,
,East_Tower.PA_G1,,,7/2/2019 4:15:00 PM,524.78,,85.5,534.97,209.21375,
,East_Tower.PA_G1,,,7/2/2019 4:30:00 PM,990.31,,204.36,1010.44,189.38625,
,East_Tower.PA_G1,,,7/2/2019 4:45:00 PM,725.97,,161.23,743.44,214.535,
,East_Tower.PA_G1,,,7/2/2019 5:00:00 PM,698.64,,144.72,713.48,178.07625,
,East_Tower.PA_G1,,,7/2/2019 5:15:00 PM,307.77,,54.89,314.51,125.80125,
,East_Tower.PA_G1,,,7/2/2019 5:30:00 PM,703.35,,147.42,718.6,126.39,
,East_Tower.PA_G1,,,7/2/2019 5:45:00 PM,699.27,,145.08,714.17,175.3275,
,East_Tower.PA_G1,,,7/2/2019 6:00:00 PM,692.02,,141.46,706.23,173.91125,
,East_Tower.PA_G1,,,7/2/2019 6:15:00 PM,302.69,,51.52,307.76,124.33875,
,East_Tower.PA_G1,,,7/2/2019 6:30:00 PM,666.07,,120.12,676.74,121.095,
,East_Tower.PA_G1,,,7/2/2019 6:45:00 PM,241.08,,42.03,262.61,113.39375,
,East_Tower.PA_G1,,,7/2/2019 7:00:00 PM,108.78,,64.67,126.73,43.7325,
,East_Tower.PA_G1,,,7/2/2019 7:15:00 PM,41.39,,26.76,49.29,18.77125,
,East_Tower.PA_G1,,,7/2/2019 7:30:00 PM,85.84,,56.52,102.84,15.90375,
,East_Tower.PA_G1,,,7/2/2019 7:45:00 PM,84.3,,56.96,101.89,21.2675,
,East_Tower.PA_G1,,,7/2/2019 8:00:00 PM,83.59,,57.18,101.18,20.98625,
,East_Tower.PA_G1,,,7/2/2019 8:15:00 PM,52.76,,13.43,61.92,17.04375,
,East_Tower.PA_G1,,,7/2/2019 8:30:00 PM,107.34,,67.86,127.18,20.0125,
,East_Tower.PA_G1,,,7/2/2019 8:45:00 PM,108,,67.83,127.52,26.9175,
,East_Tower.PA_G1,,,7/2/2019 9:00:00 PM,109.14,,68.21,128.8,27.1425,
,East_Tower.PA_G1,,,7/2/2019 9:15:00 PM,59.28,,19.35,70.41,21.0525,
,East_Tower.PA_G1,,,7/2/2019 9:30:00 PM,108.55,,70.49,129.53,20.97875,
,East_Tower.PA_G1,,,7/2/2019 9:45:00 PM,107.54,,70.21,128.24,27.01125,
,East_Tower.PA_G1,,,7/2/2019 10:00:00 PM,96.47,,67.96,115.84,25.50125,
,East_Tower.PA_G1,,,7/2/2019 10:15:00 PM,22.99,,9.97,31.62,14.9325,
,East_Tower.PA_G1,,,7/2/2019 10:30:00 PM,54.24,,50.7,74.33,9.65375,
,East_Tower.PA_G1,,,7/2/2019 10:45:00 PM,55.13,,50.99,74.99,13.67125,
,East_Tower.PA_G1,,,7/2/2019 11:00:00 PM,56.77,,48.71,74.49,13.9875,
,East_Tower.PA_G1,,,7/2/2019 11:15:00 PM,22.97,,9.97,30.75,9.9675,
,East_Tower.PA_G1,,,7/2/2019 11:30:00 PM,54.33,,48.12,72.53,9.6625,
,East_Tower.PA_G1,,,7/2/2019 11:45:00 PM,54.6,,47.81,72.62,13.61625,
,East_Tower.PA_G1,,,7/3/2019 12:00:00 AM,54.52,,48.27,72.84,13.64,
,East_Tower.PA_G1,,,7/3/2019 12:15:00 AM,22.77,,12.11,31.11,9.66125,
,East_Tower.PA_G1,,,7/3/2019 12:30:00 AM,54.32,,49.96,73.85,9.63625,
,East_Tower.PA_G1,,,7/3/2019 12:45:00 AM,56.87,,50.21,75.89,13.89875,
,East_Tower.PA_G1,,,7/3/2019 1:00:00 AM,55.11,,50.46,74.74,13.9975,
,East_Tower.PA_G1,,,7/3/2019 1:15:00 AM,25.35,,16.5,35,10.0575,
,East_Tower.PA_G1,,,7/3/2019 1:30:00 AM,55.07,,51.02,75.08,10.0525,
,East_Tower.PA_G1,,,7/3/2019 1:45:00 AM,55.59,,51.19,75.64,13.8325,
,East_Tower.PA_G1,,,7/3/2019 2:00:00 AM,53.51,,52.25,74.84,13.6375,
,East_Tower.PA_G1,,,7/3/2019 2:15:00 AM,17.95,,12.56,25.38,8.9325,
,East_Tower.PA_G1,,,7/3/2019 2:30:00 AM,56.76,,53.76,78.19,9.33875,
,East_Tower.PA_G1,,,7/3/2019 2:45:00 AM,56.22,,53.97,77.96,14.1225,
,East_Tower.PA_G1,,,7/3/2019 3:00:00 AM,55.08,,54.12,77.23,13.9125,
,East_Tower.PA_G1,,,7/3/2019 3:15:00 AM,12.11,,8.39,17.11,8.39875,
,East_Tower.PA_G1,,,7/3/2019 3:30:00 AM,57.52,,55.99,80.32,8.70375,
,East_Tower.PA_G1,,,7/3/2019 3:45:00 AM,54.1,,56.13,77.95,13.9525,
,East_Tower.PA_G1,,,7/3/2019 4:00:00 AM,54.06,,55.8,77.68,13.52,
,East_Tower.PA_G1,,,7/3/2019 4:15:00 AM,13.29,,10.78,18.31,8.41875,
,East_Tower.PA_G1,,,7/3/2019 4:30:00 AM,57.18,,54.18,78.78,8.80875,
,East_Tower.PA_G1,,,7/3/2019 4:45:00 AM,69.47,,47.51,84.78,15.83125,
,East_Tower.PA_G1,,,7/3/2019 5:00:00 AM,73.73,,35.06,81.66,17.9,
,East_Tower.PA_G1,,,7/3/2019 5:15:00 AM,19.46,,2.66,19.67,11.64875,
,East_Tower.PA_G1,,,7/3/2019 5:30:00 AM,72.19,,10.7,72.99,11.45625,
,East_Tower.PA_G1,,,7/3/2019 5:45:00 AM,71.33,,10.46,72.09,17.94,
,East_Tower.PA_G1,,,7/3/2019 6:00:00 AM,71.71,,10.47,72.47,17.88,
,East_Tower.PA_G1,,,7/3/2019 6:15:00 AM,23.95,,10.58,24.21,11.9575,
,East_Tower.PA_G1,,,7/3/2019 6:30:00 AM,313.5,,13.82,320.65,42.18125,
,East_Tower.PA_G1,,,7/3/2019 6:45:00 AM,634.75,,85.06,643.09,118.53125,
,East_Tower.PA_G1,,,7/3/2019 7:00:00 AM,681.01,,123.31,693.14,164.47,
,East_Tower.PA_G1,,,7/3/2019 7:15:00 AM,141.83,,132,144.53,102.855,
,East_Tower.PA_G1,,,7/3/2019 7:30:00 AM,691.8,,124.47,705.25,104.20375,
,East_Tower.PA_G1,,,7/3/2019 7:45:00 AM,1003.77,,183.27,1028.88,211.94625,
,East_Tower.PA_G1,,,7/3/2019 8:00:00 AM,1249.63,,261.21,1274.9,281.675,
,East_Tower.PA_G1,,,7/3/2019 8:15:00 AM,294.4,,248.49,300.22,193.00375,
,East_Tower.PA_G1,,,7/3/2019 8:30:00 AM,1253.81,,245.01,1279.23,193.52625,
,East_Tower.PA_G1,,,7/3/2019 8:45:00 AM,1253.46,,250.7,1278.25,313.40875,
,East_Tower.PA_G1,,,7/3/2019 9:00:00 AM,1252.51,,251.45,1277.4,313.24625,
,East_Tower.PA_G1,,,7/3/2019 9:15:00 AM,302.54,,249.49,307.46,194.38125,
,East_Tower.PA_G1,,,7/3/2019 9:30:00 AM,1081.85,,203.54,1098.37,173.04875,
,East_Tower.PA_G1,,,7/3/2019 9:45:00 AM,1085.62,,191.12,1102.55,270.93375,
,East_Tower.PA_G1,,,7/3/2019 10:00:00 AM,1112.83,,199.94,1131.03,274.80625,
,East_Tower.PA_G1,,,7/3/2019 10:15:00 AM,212.31,,4.34,215.9,165.6425,
,East_Tower.PA_G1,,,7/3/2019 10:30:00 AM,1129.53,,209.24,1148.71,167.73,
,East_Tower.PA_G1,,,7/3/2019 10:45:00 AM,1130.47,,208.94,1149.67,282.5,
,East_Tower.PA_G1,,,7/3/2019 11:00:00 AM,1131.77,,209.61,1151.02,282.78,
,East_Tower.PA_G1,,,7/3/2019 11:15:00 AM,228.23,,21.28,232.09,170,
,East_Tower.PA_G1,,,7/3/2019 11:30:00 AM,1128.06,,208.42,1147.15,169.53625,
,East_Tower.PA_G1,,,7/3/2019 11:45:00 AM,1126.39,,207.71,1145.37,281.80625,
,East_Tower.PA_G1,,,7/3/2019 12:00:00 PM,1125.88,,206.73,1144.7,281.53375,
,East_Tower.PA_G1,,,7/3/2019 12:15:00 PM,325.84,,44.87,330.91,181.465,
,East_Tower.PA_G1,,,7/3/2019 12:30:00 PM,1091.11,,193.14,1108.09,177.11875,
,East_Tower.PA_G1,,,7/3/2019 12:45:00 PM,1091.72,,195.61,1109.12,272.85375,
,East_Tower.PA_G1,,,7/3/2019 1:00:00 PM,1100.08,,197.55,1117.67,273.975,
,East_Tower.PA_G1,,,7/3/2019 1:15:00 PM,316.78,,49.82,321.74,177.1075,
,East_Tower.PA_G1,,,7/3/2019 1:30:00 PM,1065.63,,186.71,1081.81,172.80125,
,East_Tower.PA_G1,,,7/3/2019 1:45:00 PM,1061.63,,184.9,1077.62,265.9075,
,East_Tower.PA_G1,,,7/3/2019 2:00:00 PM,1071.98,,187.26,1088.21,266.70125,
,East_Tower.PA_G1,,,7/3/2019 2:15:00 PM,178.91,,31.11,181.59,156.36125,
,East_Tower.PA_G1,,,7/3/2019 2:30:00 PM,1072.04,,187.73,1088.36,156.36875,
,East_Tower.PA_G1,,,7/3/2019 2:45:00 PM,1078.44,,189.14,1095.03,268.81,
,East_Tower.PA_G1,,,7/3/2019 3:00:00 PM,1076.25,,189.92,1092.85,269.33625,
,East_Tower.PA_G1,,,7/3/2019 3:15:00 PM,188.36,,189.23,191.27,158.07625,
,East_Tower.PA_G1,,,7/3/2019 3:30:00 PM,1092,,168.54,1108.98,160.045,
,East_Tower.PA_G1,,,7/3/2019 3:45:00 PM,1083.06,,192.3,1099.9,271.8825,
,East_Tower.PA_G1,,,7/3/2019 4:00:00 PM,1089.76,,192.15,1106.6,271.6025,
,East_Tower.PA_G1,,,7/3/2019 4:15:00 PM,217.9,,195.56,222.04,163.4575,
,East_Tower.PA_G1,,,7/3/2019 4:30:00 PM,1020.4,,203.52,1041.04,154.7875,
,East_Tower.PA_G1,,,7/3/2019 4:45:00 PM,699.81,,157.27,716.47,215.02625,
,East_Tower.PA_G1,,,7/3/2019 5:00:00 PM,680.03,,142.99,694.07,172.48,
,East_Tower.PA_G1,,,7/3/2019 5:15:00 PM,123.12,,132.51,125.55,100.39375,
,East_Tower.PA_G1,,,7/3/2019 5:30:00 PM,672.46,,127.38,685.64,99.4475,
,East_Tower.PA_G1,,,7/3/2019 5:45:00 PM,667.43,,130.11,679.84,167.48625,
,East_Tower.PA_G1,,,7/3/2019 6:00:00 PM,667.6,,129.7,680.12,166.87875,
,East_Tower.PA_G1,,,7/3/2019 6:15:00 PM,137.85,,126.74,140.14,100.68125,
,East_Tower.PA_G1,,,7/3/2019 6:30:00 PM,662.89,,121.93,673.62,100.0925,
,East_Tower.PA_G1,,,7/3/2019 6:45:00 PM,310.39,,47.1,329.3,121.66,
,East_Tower.PA_G1,,,7/3/2019 7:00:00 PM,109.83,,66.07,129.88,52.5275,
,East_Tower.PA_G1,,,7/3/2019 7:15:00 PM,16.2,,71.94,19.15,15.75375,
,East_Tower.PA_G1,,,7/3/2019 7:30:00 PM,108.47,,67.32,128.33,15.58375,
,East_Tower.PA_G1,,,7/3/2019 7:45:00 PM,109.26,,68.61,129,27.21625,
,East_Tower.PA_G1,,,7/3/2019 8:00:00 PM,106.86,,68.78,127.16,27.015,
,East_Tower.PA_G1,,,7/3/2019 8:15:00 PM,16.44,,0,19.42,15.4125,
,East_Tower.PA_G1,,,7/3/2019 8:30:00 PM,109.41,,67.35,128.38,15.73125,
,East_Tower.PA_G1,,,7/3/2019 8:45:00 PM,94.84,,60.57,111.55,25.53125,
,East_Tower.PA_G1,,,7/3/2019 9:00:00 PM,84.36,,53.93,100.2,22.4,
,East_Tower.PA_G1,,,7/3/2019 9:15:00 PM,14.28,,2.86,17.01,12.33,
,East_Tower.PA_G1,,,7/3/2019 9:30:00 PM,86.7,,55.3,102.89,12.6225,
,East_Tower.PA_G1,,,7/3/2019 9:45:00 PM,83.9,,56.15,101.03,21.325,
,East_Tower.PA_G1,,,7/3/2019 10:00:00 PM,83.62,,56.6,100.98,20.94,
,East_Tower.PA_G1,,,7/3/2019 10:15:00 PM,11.49,,5.87,15.27,11.88875,
,East_Tower.PA_G1,,,7/3/2019 10:30:00 PM,56.8,,50.59,76.08,8.53625,
,East_Tower.PA_G1,,,7/3/2019 10:45:00 PM,54.63,,49.91,73.95,13.92875,
,East_Tower.PA_G1,,,7/3/2019 11:00:00 PM,54.59,,49.11,73.42,13.6525,
,East_Tower.PA_G1,,,7/3/2019 11:15:00 PM,8.67,,5.04,11.48,7.9075,
,East_Tower.PA_G1,,,7/3/2019 11:30:00 PM,55.21,,50.02,74.54,7.985,
,East_Tower.PA_G1,,,7/3/2019 11:45:00 PM,53.31,,49.18,72.51,13.565,
,East_Tower.PA_G1,,,7/4/2019 12:00:00 AM,53.43,,48.68,72.29,13.3425,
,East_Tower.PA_G1,,,7/4/2019 12:15:00 AM,8.18,,6.24,10.81,7.70125,
,East_Tower.PA_G1,,,7/4/2019 12:30:00 AM,54.65,,49.51,73.75,7.85375,
,East_Tower.PA_G1,,,7/4/2019 12:45:00 AM,45.02,,40.55,60.44,12.45875,
,East_Tower.PA_G1,,,7/4/2019 1:00:00 AM,42.16,,36.57,55.82,10.8975,
,East_Tower.PA_G1,,,7/4/2019 1:15:00 AM,5.91,,5.36,7.98,6.00875,
,East_Tower.PA_G1,,,7/4/2019 1:30:00 AM,51.65,,37.2,70.24,7.195,
,East_Tower.PA_G1,,,7/4/2019 1:45:00 AM,53.33,,49.21,72.41,13.1225,
,East_Tower.PA_G1,,,7/4/2019 2:00:00 AM,55.41,,49.1,74.18,13.5925,
,East_Tower.PA_G1,,,7/4/2019 2:15:00 AM,8.93,,49.86,12.11,8.0425,
,East_Tower.PA_G1,,,7/4/2019 2:30:00 AM,54.74,,44.2,74.38,7.95875,
,East_Tower.PA_G1,,,7/4/2019 2:45:00 AM,55.13,,50.63,74.89,13.73375,
,East_Tower.PA_G1,,,7/4/2019 3:00:00 AM,57.26,,50.6,76.44,14.04875,
,East_Tower.PA_G1,,,7/4/2019 3:15:00 AM,21.14,,51.31,28.95,9.8,
,East_Tower.PA_G1,,,7/4/2019 3:30:00 AM,53.97,,62.74,74.64,9.38875,
,East_Tower.PA_G1,,,7/4/2019 3:45:00 AM,55.39,,51.73,75.8,13.67,
,East_Tower.PA_G1,,,7/4/2019 4:00:00 AM,55.5,,52.09,76.16,13.86125,
,East_Tower.PA_G1,,,7/4/2019 4:15:00 AM,6.6,,52.33,9.03,7.7625,
,East_Tower.PA_G1,,,7/4/2019 4:30:00 AM,55.32,,50.82,75.55,7.74,
,East_Tower.PA_G1,,,7/4/2019 4:45:00 AM,57.68,,50.9,76.9,14.125,
,East_Tower.PA_G1,,,7/4/2019 5:00:00 AM,59.46,,51.94,79.71,14.6425,
,East_Tower.PA_G1,,,7/4/2019 5:15:00 AM,10.33,,0,11.65,8.72375,
,East_Tower.PA_G1,,,7/4/2019 5:30:00 AM,73.26,,37.55,82.3,10.44875,
,East_Tower.PA_G1,,,7/4/2019 5:45:00 AM,74.48,,37.8,83.52,18.4675,
,East_Tower.PA_G1,,,7/4/2019 6:00:00 AM,73.03,,37.8,82.23,18.43875,
,East_Tower.PA_G1,,,7/4/2019 6:15:00 AM,10.61,,2.3,11.92,10.455,
,East_Tower.PA_G1,,,7/4/2019 6:30:00 AM,297.46,,44.27,308.37,38.50875,
,East_Tower.PA_G1,,,7/4/2019 6:45:00 AM,644.33,,107.84,653.67,117.72375,
,East_Tower.PA_G1,,,7/4/2019 7:00:00 AM,676.24,,123,687.51,165.07125,
,East_Tower.PA_G1,,,7/4/2019 7:15:00 AM,131.31,,16.8,133.84,100.94375,
,East_Tower.PA_G1,,,7/4/2019 7:30:00 AM,689.25,,135.74,702.55,102.57,
,East_Tower.PA_G1,,,7/4/2019 7:45:00 AM,1007.56,,223.79,1034.66,212.10125,
,East_Tower.PA_G1,,,7/4/2019 8:00:00 AM,1250.05,,255.44,1275.66,282.20125,
,East_Tower.PA_G1,,,7/4/2019 8:15:00 AM,130.06,,18.18,132.82,172.51375,
,East_Tower.PA_G1,,,7/4/2019 8:30:00 AM,1257.12,,259.66,1283.65,173.3975,
,East_Tower.PA_G1,,,7/4/2019 8:45:00 AM,1251.67,,259.75,1278.34,313.59875,
,East_Tower.PA_G1,,,7/4/2019 9:00:00 AM,1252.65,,257.42,1278.84,313.04,
,East_Tower.PA_G1,,,7/4/2019 9:15:00 AM,143.72,,29.73,146.77,174.54625,
,East_Tower.PA_G1,,,7/4/2019 9:30:00 AM,1248.53,,259.19,1275.15,174.03125,
,East_Tower.PA_G1,,,7/4/2019 9:45:00 AM,1240.72,,257.24,1267.11,311.15625,
,East_Tower.PA_G1,,,7/4/2019 10:00:00 AM,1202.13,,252.41,1225.54,305.35625,
,East_Tower.PA_G1,,,7/4/2019 10:15:00 AM,134.13,,203.88,136.44,167.0325,
,East_Tower.PA_G1,,,7/4/2019 10:30:00 AM,1135.41,,173.67,1155.13,158.6925,
,East_Tower.PA_G1,,,7/4/2019 10:45:00 AM,1143.97,,214.28,1164.09,284.9225,
,East_Tower.PA_G1,,,7/4/2019 11:00:00 AM,1146.46,,216.63,1166.72,286.30375,
,East_Tower.PA_G1,,,7/4/2019 11:15:00 AM,190.26,,214.28,193.57,167.09,
,East_Tower.PA_G1,,,7/4/2019 11:30:00 AM,1137.98,,189.58,1158.09,166.03,
,East_Tower.PA_G1,,,7/4/2019 11:45:00 AM,1135.78,,214.86,1155.91,284.22,
,East_Tower.PA_G1,,,7/4/2019 12:00:00 PM,1137.92,,214.33,1157.8,284.2125,
,East_Tower.PA_G1,,,7/4/2019 12:15:00 PM,94.59,,212.12,96.17,154.06375,
,East_Tower.PA_G1,,,7/4/2019 12:30:00 PM,1114.44,,170.27,1133.03,151.12875,
,East_Tower.PA_G1,,,7/4/2019 12:45:00 PM,1117.64,,206.02,1136.4,279.01,
,East_Tower.PA_G1,,,7/4/2019 1:00:00 PM,1115.2,,204.63,1133.83,279.105,
,East_Tower.PA_G1,,,7/4/2019 1:15:00 PM,99.37,,203.81,101.05,151.82125,
,East_Tower.PA_G1,,,7/4/2019 1:30:00 PM,1106.98,,174.47,1125.52,150.79375,
,East_Tower.PA_G1,,,7/4/2019 1:45:00 PM,1105.09,,202.29,1123.38,276.50875,
,East_Tower.PA_G1,,,7/4/2019 2:00:00 PM,1098.26,,200.23,1116.33,275.41875,
,East_Tower.PA_G1,,,7/4/2019 2:15:00 PM,97.64,,198.53,99.22,149.4875,
,East_Tower.PA_G1,,,7/4/2019 2:30:00 PM,1082.02,,172.69,1099.22,147.4575,
,East_Tower.PA_G1,,,7/4/2019 2:45:00 PM,1076.14,,191.13,1092.82,269.77,
,East_Tower.PA_G1,,,7/4/2019 3:00:00 PM,1071.27,,188.69,1087.76,268.42625,
,East_Tower.PA_G1,,,7/4/2019 3:15:00 PM,120.35,,189.98,122.31,148.9525,
,East_Tower.PA_G1,,,7/4/2019 3:30:00 PM,1091.82,,187.33,1109.77,151.52125,
,East_Tower.PA_G1,,,7/4/2019 3:45:00 PM,1095.14,,200.43,1113.39,273.37,
,East_Tower.PA_G1,,,7/4/2019 4:00:00 PM,1088.7,,199.55,1106.72,272.98,
,East_Tower.PA_G1,,,7/4/2019 4:15:00 PM,379.22,,232.3,386.51,183.49,
,East_Tower.PA_G1,,,7/4/2019 4:30:00 PM,1087.73,,264.42,1108.95,183.36875,
,East_Tower.PA_G1,,,7/4/2019 4:45:00 PM,715.06,,159.16,731.95,225.34875,
,East_Tower.PA_G1,,,7/4/2019 5:00:00 PM,680.18,,134.22,692.97,174.405,
,East_Tower.PA_G1,,,7/4/2019 5:15:00 PM,678.76,,133.7,691.88,169.8675,
,East_Tower.PA_G1,,,7/4/2019 5:30:00 PM,608.16,,106.61,619.4,160.865,
,East_Tower.PA_G1,,,7/4/2019 5:45:00 PM,673.27,,133.34,686.39,160.17875,
,East_Tower.PA_G1,,,7/4/2019 6:00:00 PM,674.11,,132.3,686.92,168.4225,
,East_Tower.PA_G1,,,7/4/2019 6:15:00 PM,668.91,,125.43,680.49,167.8775,
,East_Tower.PA_G1,,,7/4/2019 6:30:00 PM,592.7,,100.82,602.33,157.70125,
,East_Tower.PA_G1,,,7/4/2019 6:45:00 PM,259.74,,41.28,279.47,106.555,
,East_Tower.PA_G1,,,7/4/2019 7:00:00 PM,112.13,,72.33,133.78,46.48375,
,East_Tower.PA_G1,,,7/4/2019 7:15:00 PM,87.6,,59.92,105.63,24.96625,
,East_Tower.PA_G1,,,7/4/2019 7:30:00 PM,78.54,,51.74,95.12,20.7675,
,East_Tower.PA_G1,,,7/4/2019 7:45:00 PM,83.91,,56.39,101.07,20.30625,
,East_Tower.PA_G1,,,7/4/2019 8:00:00 PM,86.36,,56.38,103.15,21.28375,
,East_Tower.PA_G1,,,7/4/2019 8:15:00 PM,84.95,,57.33,102.49,21.41375,
,East_Tower.PA_G1,,,7/4/2019 8:30:00 PM,96.96,,65.43,117.52,22.73875,
,East_Tower.PA_G1,,,7/4/2019 8:45:00 PM,95.96,,63.84,115.27,24.115,
,East_Tower.PA_G1,,,7/4/2019 9:00:00 PM,111.2,,71.74,132.34,25.895,
,East_Tower.PA_G1,,,7/4/2019 9:15:00 PM,109.14,,71.95,130.9,27.5425,
,East_Tower.PA_G1,,,7/4/2019 9:30:00 PM,95.81,,41.21,115.32,25.61875,
,East_Tower.PA_G1,,,7/4/2019 9:45:00 PM,108.95,,71.08,129.63,25.595,
,East_Tower.PA_G1,,,7/4/2019 10:00:00 PM,108.46,,69.89,129.12,27.17625,
,East_Tower.PA_G1,,,7/4/2019 10:15:00 PM,87.28,,66.71,108.41,24.4675,
,East_Tower.PA_G1,,,7/4/2019 10:30:00 PM,69.61,,37.1,88.29,19.61125,
,East_Tower.PA_G1,,,7/4/2019 10:45:00 PM,80.36,,60.56,100.54,18.74625,
,East_Tower.PA_G1,,,7/4/2019 11:00:00 PM,78.04,,60.46,98.73,19.8,
,East_Tower.PA_G1,,,7/4/2019 11:15:00 PM,77.92,,61,99.06,19.495,
,East_Tower.PA_G1,,,7/4/2019 11:30:00 PM,70.43,,38.23,87.79,18.54375,
,East_Tower.PA_G1,,,7/4/2019 11:45:00 PM,73.97,,57.13,92.63,18.05,
